,Host,Log_Name1,Log_Name,Date_Time,Method,Response_Code,Bytes_Sent,URL,User_Agent,id,Rank,time_diff,year,month,day,hour,date,day_of_week,dif_seg_clicks
288,31.184.238.128,-,-,2015-09-15 00:32:53,GET /access.log HTTP/1.0,200,64567,http://dm2amlodipine5mg.forumcircle.com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-15 00:32:53200http://dm2amlodipine5mg.forumcircle.com,97.0,0 days 00:11:03.000000000,2015,9,15,0,2015-09-15,Martes,663
289,31.184.238.128,-,-,2015-09-15 00:43:51,GET /access.log HTTP/1.0,200,64805,http://www.theknot.com/wedding/risperidone-and-prescription,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-15 00:43:51200http://www.theknot.com/wedding/risperidone-and-prescription,98.0,0 days 00:10:58.000000000,2015,9,15,0,2015-09-15,Martes,658
290,31.184.238.128,-,-,2015-09-15 00:54:45,GET /access.log HTTP/1.0,200,65064,http://orderlithiumfi.forumcircle.com,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-15 00:54:45200http://orderlithiumfi.forumcircle.com,99.0,0 days 00:10:54.000000000,2015,9,15,0,2015-09-15,Martes,654
296,31.184.238.128,-,-,2015-09-15 01:05:45,GET /access.log HTTP/1.0,200,66452,http://www.theknot.com/wedding/estradiol-and-worldwide,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-15 01:05:45200http://www.theknot.com/wedding/estradiol-and-worldwide,100.0,0 days 00:11:00.000000000,2015,9,15,1,2015-09-15,Martes,660
298,31.184.238.128,-,-,2015-09-15 01:16:34,GET /access.log HTTP/1.0,200,66941,http://gravatar.com/capaterlerugi,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-15 01:16:34200http://gravatar.com/capaterlerugi,101.0,0 days 00:10:49.000000000,2015,9,15,1,2015-09-15,Martes,649
301,31.184.238.128,-,-,2015-09-15 01:27:35,GET /access.log HTTP/1.0,200,67674,http://gravatar.com/azelastinejy1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13014 YaBrowser/13.12.1599.13014 Safari/537.36",2015-09-15 01:27:35200http://gravatar.com/azelastinejy1,102.0,0 days 00:11:01.000000000,2015,9,15,1,2015-09-15,Martes,661
302,31.184.238.128,-,-,2015-09-15 01:38:13,GET /access.log HTTP/1.0,200,67929,http://gravatar.com/clomidu9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",2015-09-15 01:38:13200http://gravatar.com/clomidu9,103.0,0 days 00:10:38.000000000,2015,9,15,1,2015-09-15,Martes,638
303,31.184.238.128,-,-,2015-09-15 01:49:16,GET /access.log HTTP/1.0,200,68150,http://gravatar.com/pumeleawadifma,Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0,2015-09-15 01:49:16200http://gravatar.com/pumeleawadifma,104.0,0 days 00:11:03.000000000,2015,9,15,1,2015-09-15,Martes,663
304,31.184.238.128,-,-,2015-09-15 02:00:19,GET /access.log HTTP/1.0,200,68340,http://gravatar.com/legpartrastinimul,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.16,2015-09-15 02:00:19200http://gravatar.com/legpartrastinimul,105.0,0 days 00:11:03.000000000,2015,9,15,2,2015-09-15,Martes,663
309,31.184.238.128,-,-,2015-09-15 02:11:31,GET /access.log HTTP/1.0,200,69477,http://1atomoxetine25mg.aircus.com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",2015-09-15 02:11:31200http://1atomoxetine25mg.aircus.com,106.0,0 days 00:11:12.000000000,2015,9,15,2,2015-09-15,Martes,672
311,31.184.238.128,-,-,2015-09-15 02:22:36,GET /access.log HTTP/1.0,200,69866,http://r8norfloxacin400mg.over-blog.com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-15 02:22:36200http://r8norfloxacin400mg.over-blog.com,107.0,0 days 00:11:05.000000000,2015,9,15,2,2015-09-15,Martes,665
238,37.203.208.106,-,-,2015-09-14 21:28:33,GET /access.log HTTP/1.0,200,53776,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 21:28:33200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,21,2015-09-14,Lunes,1
459,37.203.208.137,-,-,2015-10-07 16:21:22,GET /access.log HTTP/1.0,200,32728,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,2015-10-07 16:21:22200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,16,2015-10-07,Miercoles,1
243,37.230.213.154,-,-,2015-09-14 21:58:13,GET /access.log HTTP/1.1,200,54920,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 21:58:13200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,21,2015-09-14,Lunes,1
632,37.59.101.107,-,-,2015-10-07 19:19:03,GET /access.log HTTP/1.1,200,72102,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2015-10-07 19:19:03200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,19,2015-10-07,Miercoles,1
36,39.184.99.162,-,-,2015-09-14 09:44:36,GET /access.log HTTP/1.1,200,7597,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 09:44:36200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,9,2015-09-14,Lunes,1
230,45.57.167.53,-,-,2015-09-14 21:00:56,GET /access.log HTTP/1.0,200,51942,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 21:00:56200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,21,2015-09-14,Lunes,1
407,46.105.214.225,-,-,2015-10-07 13:25:04,GET /access.log HTTP/1.1,200,20892,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2015-10-07 13:25:04200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,13,2015-10-07,Miercoles,1
105,46.252.228.126,-,-,2015-09-14 14:43:38,GET / HTTP/1.1,200,11130,http://search.seznam.cz/?q=tres+vet+jemnice&sourceid=szn-HP,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:38200http://search.seznam.cz/?q=tres+vet+jemnice&sourceid=szn-HP,1.0,0 days 00:00:00.000000000,2015,9,14,14,2015-09-14,Lunes,1
106,46.252.228.126,-,-,2015-09-14 14:43:39,GET /modules/mod_favslider/theme/favslider.css HTTP/1.1,200,5977,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:39200http://www.veterina.jemnice.cz/,2.0,0 days 00:00:01.000000000,2015,9,14,14,2015-09-14,Lunes,1
118,46.252.228.126,-,-,2015-09-14 14:43:40,GET /templates/rt_afterburner/images/veterina_topwww.jpg HTTP/1.1,200,12042,http://www.veterina.jemnice.cz/templates/rt_afterburner/css/template.css,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:40200http://www.veterina.jemnice.cz/templates/rt_afterburner/css/template.css,5.0,0 days 00:00:01.000000000,2015,9,14,14,2015-09-14,Lunes,1
117,46.252.228.126,-,-,2015-09-14 14:43:40,GET /templates/rt_afterburner/images/light4.png HTTP/1.1,200,10314,http://www.veterina.jemnice.cz/templates/rt_afterburner/css/light4.css,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:40200http://www.veterina.jemnice.cz/templates/rt_afterburner/css/light4.css,4.0,0 days 00:00:00.000000000,2015,9,14,14,2015-09-14,Lunes,1
115,46.252.228.126,-,-,2015-09-14 14:43:40,GET /media/system/images/printButton.png HTTP/1.1,200,228,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:40200http://www.veterina.jemnice.cz/,3.0,0 days 00:00:00.000000000,2015,9,14,14,2015-09-14,Lunes,1
123,46.252.228.126,-,-,2015-09-14 14:43:41,GET /favicon.ico HTTP/1.1,404,320,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:41404-,6.0,0 days 00:00:01.000000000,2015,9,14,14,2015-09-14,Lunes,1
125,46.252.228.126,-,-,2015-09-14 14:43:42,GET /templates/rt_afterburner/images/veterina_tlapka.gif HTTP/1.1,200,1351,http://www.veterina.jemnice.cz/templates/rt_afterburner/css/template.css,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,2015-09-14 14:43:42200http://www.veterina.jemnice.cz/templates/rt_afterburner/css/template.css,7.0,0 days 00:00:01.000000000,2015,9,14,14,2015-09-14,Lunes,1
30,5.157.41.35,-,-,2015-09-14 09:19:07,GET /access.log HTTP/1.0,200,6364,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 09:19:07200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,9,2015-09-14,Lunes,1
204,5.159.54.29,-,-,2015-09-14 18:59:03,GET /access.log HTTP/1.1,200,45799,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 18:59:03200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,18,2015-09-14,Lunes,1
15,5.45.64.205,-,-,2015-09-14 07:38:58,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Ubuntu/10.10 Chromium/10.0.648.0 Chrome/10.0.648.0 Safari/534.16",2015-09-14 07:38:58303http://www.veterina.jemnice.cz/administrator/,2.0,0 days 00:00:00.000000000,2015,9,14,7,2015-09-14,Lunes,1
14,5.45.64.205,-,-,2015-09-14 07:38:58,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Ubuntu/10.10 Chromium/10.0.648.0 Chrome/10.0.648.0 Safari/534.16",2015-09-14 07:38:58200-,1.0,0 days 00:00:00.000000000,2015,9,14,7,2015-09-14,Lunes,1
16,5.45.64.205,-,-,2015-09-14 07:38:59,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Ubuntu/10.10 Chromium/10.0.648.0 Chrome/10.0.648.0 Safari/534.16",2015-09-14 07:38:59200http://www.veterina.jemnice.cz/administrator/,3.0,0 days 00:00:01.000000000,2015,9,14,7,2015-09-14,Lunes,1
44,5.45.64.205,-,-,2015-09-14 10:21:26,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1",2015-09-14 10:21:26200-,4.0,0 days 02:42:27.000000000,2015,9,14,10,2015-09-14,Lunes,1107
45,5.45.64.205,-,-,2015-09-14 10:21:27,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.1 Safari/535.1",2015-09-14 10:21:27303http://www.veterina.jemnice.cz/administrator/,5.0,0 days 00:00:01.000000000,2015,9,14,10,2015-09-14,Lunes,1
87,5.45.64.205,-,-,2015-09-14 13:06:35,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",2015-09-14 13:06:35303http://www.veterina.jemnice.cz/administrator/,7.0,0 days 02:45:08.000000000,2015,9,14,13,2015-09-14,Lunes,1268
86,5.45.64.205,-,-,2015-09-14 13:06:35,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",2015-09-14 13:06:35200-,6.0,0 days 00:00:00.000000000,2015,9,14,13,2015-09-14,Lunes,1
88,5.45.64.205,-,-,2015-09-14 13:06:36,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",2015-09-14 13:06:36200http://www.veterina.jemnice.cz/administrator/,8.0,0 days 00:00:01.000000000,2015,9,14,13,2015-09-14,Lunes,1
147,5.45.64.205,-,-,2015-09-14 15:49:18,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",2015-09-14 15:49:18303http://www.veterina.jemnice.cz/administrator/,10.0,0 days 02:42:42.000000000,2015,9,14,15,2015-09-14,Lunes,1122
146,5.45.64.205,-,-,2015-09-14 15:49:18,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",2015-09-14 15:49:18200-,9.0,0 days 00:00:00.000000000,2015,9,14,15,2015-09-14,Lunes,1
148,5.45.64.205,-,-,2015-09-14 15:49:19,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",2015-09-14 15:49:19200http://www.veterina.jemnice.cz/administrator/,11.0,0 days 00:00:01.000000000,2015,9,14,15,2015-09-14,Lunes,1
176,5.45.64.205,-,-,2015-09-14 18:34:51,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2015-09-14 18:34:51303http://www.veterina.jemnice.cz/administrator/,13.0,0 days 02:45:32.000000000,2015,9,14,18,2015-09-14,Lunes,1292
175,5.45.64.205,-,-,2015-09-14 18:34:51,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2015-09-14 18:34:51200-,12.0,0 days 00:00:00.000000000,2015,9,14,18,2015-09-14,Lunes,1
177,5.45.64.205,-,-,2015-09-14 18:34:52,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2015-09-14 18:34:52200http://www.veterina.jemnice.cz/administrator/,14.0,0 days 00:00:01.000000000,2015,9,14,18,2015-09-14,Lunes,1
234,5.45.64.205,-,-,2015-09-14 21:16:27,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",2015-09-14 21:16:27303http://www.veterina.jemnice.cz/administrator/,16.0,0 days 02:41:35.000000000,2015,9,14,21,2015-09-14,Lunes,1055
233,5.45.64.205,-,-,2015-09-14 21:16:27,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",2015-09-14 21:16:27200-,15.0,0 days 00:00:00.000000000,2015,9,14,21,2015-09-14,Lunes,1
277,5.45.64.205,-,-,2015-09-14 23:51:50,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.133 Safari/534.16",2015-09-14 23:51:50200-,17.0,0 days 02:35:23.000000000,2015,9,14,23,2015-09-14,Lunes,683
278,5.45.64.205,-,-,2015-09-14 23:51:51,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.133 Safari/534.16",2015-09-14 23:51:51303http://www.veterina.jemnice.cz/administrator/,18.0,0 days 00:00:01.000000000,2015,9,14,23,2015-09-14,Lunes,1
316,5.45.64.205,-,-,2015-10-07 07:01:31,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.638.0 Safari/534.16",2015-10-07 07:01:31200-,19.0,22 days 07:09:40.000000000,2015,10,7,7,2015-10-07,Miercoles,1300
317,5.45.64.205,-,-,2015-10-07 07:01:33,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.638.0 Safari/534.16",2015-10-07 07:01:33303http://www.veterina.jemnice.cz/administrator/,20.0,0 days 00:00:02.000000000,2015,10,7,7,2015-10-07,Miercoles,2
327,5.45.64.205,-,-,2015-10-07 08:19:20,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.15 (KHTML, like Gecko) Ubuntu/10.04 Chromium/10.0.612.3 Chrome/10.0.612.3 Safari/534.15",2015-10-07 08:19:20303http://www.veterina.jemnice.cz/administrator/,22.0,0 days 01:17:47.000000000,2015,10,7,8,2015-10-07,Miercoles,347
326,5.45.64.205,-,-,2015-10-07 08:19:20,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.15 (KHTML, like Gecko) Ubuntu/10.04 Chromium/10.0.612.3 Chrome/10.0.612.3 Safari/534.15",2015-10-07 08:19:20200-,21.0,0 days 00:00:00.000000000,2015,10,7,8,2015-10-07,Miercoles,1
361,5.45.64.205,-,-,2015-10-07 09:40:28,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.15 (KHTML, like Gecko) Ubuntu/10.10 Chromium/10.0.611.0 Chrome/10.0.611.0 Safari/534.15",2015-10-07 09:40:28200-,23.0,0 days 01:21:08.000000000,2015,10,7,9,2015-10-07,Miercoles,548
362,5.45.64.205,-,-,2015-10-07 09:40:29,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.15 (KHTML, like Gecko) Ubuntu/10.10 Chromium/10.0.611.0 Chrome/10.0.611.0 Safari/534.15",2015-10-07 09:40:29303http://www.veterina.jemnice.cz/administrator/,24.0,0 days 00:00:01.000000000,2015,10,7,9,2015-10-07,Miercoles,1
391,5.45.64.205,-,-,2015-10-07 11:03:38,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",2015-10-07 11:03:38303http://www.veterina.jemnice.cz/administrator/,26.0,0 days 01:23:09.000000000,2015,10,7,11,2015-10-07,Miercoles,669
390,5.45.64.205,-,-,2015-10-07 11:03:38,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",2015-10-07 11:03:38200-,25.0,0 days 00:00:00.000000000,2015,10,7,11,2015-10-07,Miercoles,1
400,5.45.64.205,-,-,2015-10-07 12:28:21,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3",2015-10-07 12:28:21200-,27.0,0 days 01:24:43.000000000,2015,10,7,12,2015-10-07,Miercoles,763
401,5.45.64.205,-,-,2015-10-07 12:28:22,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3",2015-10-07 12:28:22303http://www.veterina.jemnice.cz/administrator/,28.0,0 days 00:00:01.000000000,2015,10,7,12,2015-10-07,Miercoles,1
420,5.45.64.205,-,-,2015-10-07 13:51:12,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.31 (KHTML, like Gecko) Chrome/13.0.748.0 Safari/534.31",2015-10-07 13:51:12200-,29.0,0 days 01:22:50.000000000,2015,10,7,13,2015-10-07,Miercoles,650
421,5.45.64.205,-,-,2015-10-07 13:51:13,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.31 (KHTML, like Gecko) Chrome/13.0.748.0 Safari/534.31",2015-10-07 13:51:13303http://www.veterina.jemnice.cz/administrator/,30.0,0 days 00:00:01.000000000,2015,10,7,13,2015-10-07,Miercoles,1
454,5.45.64.205,-,-,2015-10-07 15:17:53,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",2015-10-07 15:17:53303http://www.veterina.jemnice.cz/administrator/,32.0,0 days 01:26:40.000000000,2015,10,7,15,2015-10-07,Miercoles,880
453,5.45.64.205,-,-,2015-10-07 15:17:53,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",2015-10-07 15:17:53200-,31.0,0 days 00:00:00.000000000,2015,10,7,15,2015-10-07,Miercoles,1
455,5.45.64.205,-,-,2015-10-07 15:17:54,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",2015-10-07 15:17:54200http://www.veterina.jemnice.cz/administrator/,33.0,0 days 00:00:01.000000000,2015,10,7,15,2015-10-07,Miercoles,1
487,5.45.64.205,-,-,2015-10-07 16:41:52,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.134 Safari/534.16",2015-10-07 16:41:52303http://www.veterina.jemnice.cz/administrator/,35.0,0 days 01:23:58.000000000,2015,10,7,16,2015-10-07,Miercoles,718
486,5.45.64.205,-,-,2015-10-07 16:41:52,GET /administrator/ HTTP/1.1,200,6324,-,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.134 Safari/534.16",2015-10-07 16:41:52200-,34.0,0 days 00:00:00.000000000,2015,10,7,16,2015-10-07,Miercoles,1
488,5.45.64.205,-,-,2015-10-07 16:41:53,GET /administrator/index.php HTTP/1.1,200,6598,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.134 Safari/534.16",2015-10-07 16:41:53200http://www.veterina.jemnice.cz/administrator/,36.0,0 days 00:00:01.000000000,2015,10,7,16,2015-10-07,Miercoles,1
620,5.45.64.205,-,-,2015-10-07 18:06:25,POST /administrator/index.php HTTP/1.1,303,0,http://www.veterina.jemnice.cz/administrator/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2",2015-10-07 18:06:25303http://www.veterina.jemnice.cz/administrator/,38.0,0 days 01:24:32.000000000,2015,10,7,18,2015-10-07,Miercoles,752
